OrderID,CustomerID,StoreID,OrderDate
46560,8689,16,2025-09-14
46561,8985,12,2024-09-13
46562,5631,12,2025-07-13
46563,316,3,2024-10-20
46564,5338,19,2026-06-28
46565,3003,1,2026-02-02
46566,4074,11,2024-10-17
46567,3036,13,2025-10-28
46568,6806,7,2026-04-14
46569,9539,7,2025-02-11
46570,1137,4,2026-05-12
46571,9606,15,2026-05-15
46572,7945,5,2025-04-28
46573,4281,10,2024-10-23
46574,6668,7,2024-08-02
46575,8455,17,2026-04-13
46576,618,8,2024-08-03
46577,4469,4,2024-10-15
46578,4194,10,2025-09-17
46579,5030,4,2026-06-14
46580,1028,1,2025-03-24
46581,9438,19,2025-09-01
46582,8992,1,2025-07-31
46583,1021,7,2025-12-18
46584,2927,12,2026-06-19
46585,6610,20,2025-08-25
46586,2153,10,2026-03-20
46587,6565,2,2024-07-28
46588,9101,18,2026-04-29
46589,180,4,2025-05-11
46590,4738,12,2026-01-24
46591,3807,6,2024-10-10
46592,8091,18,2025-10-12
46593,8132,7,2024-11-28
46594,7242,6,2026-01-29
46595,3145,1,2025-03-09
46596,7716,9,2025-09-23
46597,4234,13,2026-01-22
46598,1313,17,2025-04-14
46599,1699,5,2025-11-30
46600,946,7,2025-01-23
46601,926,5,2024-11-29
46602,9410,11,2025-04-07
46603,3686,6,2025-06-16
46604,2932,4,2025-12-07
46605,399,7,2024-07-21
46606,9409,7,2024-08-14
46607,6285,11,2026-04-08
46608,7470,10,2025-10-12
46609,2467,12,2024-08-21
46610,9497,4,2025-12-19
46611,4103,10,2026-02-09
46612,7595,13,2026-01-27
46613,5631,8,2025-10-11
46614,8073,18,2025-11-28
46615,5518,9,2024-08-31
46616,7152,19,2024-10-16
46617,2735,3,2024-07-16
46618,7479,20,2025-12-13
46619,5914,8,2025-09-29
46620,808,11,2024-10-25
46621,5409,5,2024-07-23
46622,4354,5,2025-03-02
46623,9566,4,2024-12-16
46624,2821,13,2025-05-31
46625,6598,11,2025-09-18
46626,6029,15,2025-11-07
46627,817,15,2026-05-27
46628,1517,19,2025-12-03
46629,6849,18,2025-02-10
46630,3490,12,2025-05-06
46631,1493,11,2025-03-29
46632,196,9,2025-12-16
46633,2905,18,2025-07-02
46634,781,13,2025-01-11
46635,2676,15,2024-10-17
46636,2820,17,2026-01-25
46637,246,4,2024-11-23
46638,1409,3,2026-01-05
46639,373,20,2024-10-14
46640,1708,20,2025-10-26
46641,6399,18,2024-12-03
46642,8992,16,2026-07-05
46643,3365,6,2025-05-02
46644,5859,5,2026-01-18
46645,4657,1,2026-04-28
46646,2620,15,2025-08-10
46647,3779,15,2025-05-20
46648,7087,18,2024-09-21
46649,5124,11,2025-05-10
46650,2385,5,2025-09-15
46651,602,4,2025-07-25
46652,9067,7,2026-04-30
46653,9663,8,2025-04-26
46654,3819,20,2026-05-26
46655,776,16,2024-08-20
46656,3767,20,2026-06-29
46657,6577,10,2024-07-30
46658,4922,15,2025-01-17
46659,5547,5,2025-08-17
46660,4337,15,2026-05-05
46661,6436,15,2025-04-16
46662,5269,7,2025-03-23
46663,6166,18,2025-12-20
46664,3638,3,2026-06-04
46665,3501,18,2024-08-15
46666,7141,5,2024-09-09
46667,4145,20,2025-11-30
46668,1843,8,2026-01-04
46669,8395,11,2025-07-01
46670,277,8,2024-10-15
46671,4867,16,2025-01-01
46672,9475,1,2024-08-09
46673,9312,9,2024-07-15
46674,3211,8,2025-04-25
46675,6645,18,2025-08-09
46676,5492,10,2026-03-25
46677,2657,6,2026-06-19
46678,64,13,2025-05-19
46679,7917,9,2024-11-01
46680,6813,10,2025-02-15
46681,9857,6,2024-09-30
46682,7625,3,2026-02-16
46683,1843,18,2026-01-30
46684,8650,14,2026-06-16
46685,8760,2,2026-01-13
46686,2091,13,2025-04-21
46687,729,8,2024-08-14
46688,175,7,2024-07-24
46689,1124,15,2026-04-20
46690,962,7,2024-09-28
46691,8469,16,2025-02-11
46692,8506,7,2025-05-16
46693,6342,7,2026-04-17
46694,7897,10,2025-11-07
46695,2399,12,2024-11-22
46696,9323,9,2024-12-31
46697,4902,2,2025-11-19
46698,7582,1,2026-06-12
46699,1592,5,2025-06-20
46700,1543,20,2024-08-15
46701,3141,16,2025-04-27
46702,1007,20,2026-01-31
46703,6241,11,2025-01-05
46704,1801,15,2026-06-01
46705,2087,7,2025-06-02
46706,1121,10,2024-10-03
46707,8684,14,2024-11-24
46708,2493,13,2026-04-24
46709,2380,10,2024-08-03
46710,7207,10,2024-07-30
46711,2877,1,2024-12-02
46712,9822,5,2026-02-05
46713,5319,5,2025-10-18
46714,1092,7,2025-04-17
46715,1153,6,2025-05-03
46716,2963,9,2025-04-03
46717,568,17,2025-08-28
46718,1855,9,2025-08-31
46719,310,19,2025-03-11
46720,3900,5,2024-08-05
46721,6883,10,2024-12-06
46722,3019,14,2025-10-15
46723,3865,20,2026-02-18
46724,3029,14,2024-08-28
46725,1145,16,2026-05-24
46726,9379,7,2025-03-22
46727,4819,20,2026-05-16
46728,1481,18,2025-12-12
46729,9553,15,2026-05-04
46730,4992,14,2025-11-03
46731,335,12,2024-09-27
46732,3172,14,2026-05-22
46733,7678,7,2024-11-08
46734,9578,19,2025-12-17
46735,7753,9,2025-01-04
46736,9660,20,2025-08-23
46737,533,11,2025-06-28
46738,3907,7,2024-10-19
46739,8062,20,2025-10-27
46740,3103,16,2026-01-19
46741,2813,1,2026-06-17
46742,9825,3,2025-01-14
46743,8046,17,2024-11-27
46744,6711,15,2026-06-11
46745,4617,2,2025-01-08
46746,761,12,2025-12-14
46747,4961,18,2024-09-29
46748,1620,13,2026-03-23
46749,9448,1,2024-09-08
46750,6890,13,2025-07-11
46751,1562,19,2025-11-02
46752,1286,19,2025-06-06
46753,7888,3,2025-02-23
46754,6567,11,2025-01-17
46755,9215,1,2024-07-27
46756,3144,10,2025-03-10
46757,1717,10,2025-02-15
46758,3477,12,2025-10-17
46759,1154,1,2025-06-16
46760,1661,19,2025-03-29
46761,8354,5,2025-06-24
46762,8721,18,2025-10-20
46763,2096,12,2025-03-02
46764,3137,20,2025-12-13
46765,6456,14,2024-10-06
46766,1337,1,2024-08-12
46767,1299,14,2025-08-28
46768,8901,10,2025-06-12
46769,1198,13,2026-04-27
46770,7212,16,2025-05-27
46771,3959,12,2026-04-09
46772,8694,9,2025-04-16
46773,6032,9,2025-03-17
46774,6409,9,2024-11-12
46775,480,6,2025-12-24
46776,6791,19,2025-02-03
46777,3552,9,2026-01-25
46778,1044,3,2025-07-17
46779,5894,18,2024-12-22
46780,8861,3,2024-10-26
46781,430,10,2025-02-05
46782,3783,14,2025-12-05
46783,735,13,2025-10-10
46784,122,20,2024-08-10
46785,9316,18,2025-01-09
46786,8075,6,2025-02-07
46787,298,1,2026-01-08
46788,6249,13,2025-05-26
46789,8011,4,2025-03-19
46790,4411,7,2025-10-26
46791,319,4,2025-05-24
46792,9219,5,2025-09-12
46793,6288,19,2026-01-04
46794,6247,19,2026-04-07
46795,4438,8,2025-07-31
46796,3769,12,2025-06-16
46797,401,16,2024-08-17
46798,1511,6,2026-06-19
46799,4431,11,2025-08-13
46800,1919,5,2025-06-03
46801,5408,9,2024-11-03
46802,634,6,2024-10-12
46803,9671,9,2026-03-05
46804,2524,14,2025-11-09
46805,8224,19,2025-01-06
46806,8068,12,2024-07-17
46807,2593,20,2025-08-07
46808,588,9,2026-01-31
46809,6148,1,2026-02-01
46810,3773,4,2025-12-25
46811,6125,4,2025-04-09
46812,2070,1,2026-07-12
46813,9670,12,2025-02-18
46814,7967,13,2025-09-05
46815,7406,2,2025-10-05
46816,2920,11,2026-01-29
46817,3636,9,2026-06-25
46818,7260,19,2024-09-11
46819,3529,9,2026-02-14
46820,2149,7,2025-12-15
46821,7138,6,2026-01-31
46822,3209,13,2025-07-05
46823,4677,4,2025-07-09
46824,7731,17,2024-08-04
46825,7019,18,2024-12-23
46826,3851,8,2025-03-05
46827,9296,3,2024-12-15
46828,2074,18,2026-01-30
46829,1463,13,2024-12-13
46830,9445,10,2026-01-05
46831,605,9,2024-08-11
46832,957,7,2025-12-02
46833,8089,8,2025-04-22
46834,9969,16,2026-01-11
46835,7344,7,2025-12-19
46836,3126,8,2025-01-17
46837,7605,13,2024-09-08
46838,2003,6,2025-09-13
46839,8016,20,2026-02-25
46840,1310,13,2024-11-01
46841,5999,9,2024-12-29
46842,8058,17,2024-10-26
46843,4307,16,2026-07-10
46844,4134,13,2026-01-23
46845,5223,5,2026-03-13
46846,2366,9,2026-01-31
46847,1535,12,2024-09-22
46848,5245,19,2025-02-25
46849,2474,6,2025-03-21
46850,2151,8,2025-06-09
46851,2520,12,2025-02-18
46852,3797,12,2025-10-22
46853,3243,18,2024-11-09
46854,1340,2,2026-03-07
46855,2985,6,2025-11-09
46856,8286,14,2024-08-07
46857,8379,7,2026-03-15
46858,814,17,2025-07-16
46859,9703,20,2025-08-06
46860,4512,13,2024-08-07
46861,5451,17,2025-02-12
46862,3733,20,2024-08-18
46863,800,12,2025-04-14
46864,3492,20,2025-02-01
46865,1174,6,2026-01-19
46866,5482,14,2026-03-08
46867,3098,6,2025-01-25
46868,1105,11,2026-02-06
46869,5529,13,2026-03-13
46870,2282,14,2026-02-16
46871,4893,7,2025-08-30
46872,3177,8,2025-02-12
46873,6504,14,2026-04-30
46874,1509,2,2025-03-18
46875,1391,3,2025-09-07
46876,4017,10,2026-05-18
46877,585,11,2024-11-27
46878,4484,1,2024-11-22
46879,8379,16,2025-06-27
46880,9211,16,2025-01-28
46881,2900,2,2025-06-01
46882,1825,15,2025-09-17
46883,4426,13,2026-06-20
46884,4050,16,2025-05-11
46885,8693,1,2024-10-01
46886,8178,1,2026-05-17
46887,8368,17,2024-11-13
46888,3238,19,2026-06-24
46889,3557,1,2024-07-16
46890,8730,7,2025-07-01
46891,9423,9,2026-01-14
46892,7589,12,2025-02-24
46893,682,7,2024-10-20
46894,8944,9,2026-01-23
46895,1131,1,2025-04-09
46896,8398,1,2025-07-02
46897,9346,10,2025-10-16
46898,206,12,2024-10-14
46899,5731,4,2026-03-22
46900,3207,6,2024-10-10
46901,8479,15,2025-01-01
46902,2125,17,2025-04-07
46903,1322,17,2025-12-15
46904,1020,5,2025-10-03
46905,6194,5,2025-02-13
46906,6623,1,2026-01-03
46907,2829,19,2025-10-19
46908,6635,12,2025-11-25
46909,4241,2,2024-09-29
46910,5732,2,2026-06-03
46911,5221,16,2024-10-28
46912,607,16,2025-02-08
46913,705,7,2025-12-04
46914,1592,2,2025-10-03
46915,957,14,2025-06-06
46916,1122,11,2025-10-05
46917,8182,14,2025-04-29
46918,5316,20,2026-03-25
46919,7596,12,2024-09-07
46920,630,18,2024-10-03
46921,2712,11,2024-09-30
46922,1820,12,2026-05-04
46923,1784,15,2025-08-16
46924,4903,12,2026-03-26
46925,8219,6,2026-06-20
46926,2446,18,2026-04-06
46927,9606,1,2026-04-20
46928,6244,13,2026-05-25
46929,8157,18,2026-01-07
46930,5184,7,2025-08-07
46931,7100,6,2024-10-17
46932,2258,2,2024-08-11
46933,7601,3,2025-10-21
46934,1659,1,2024-08-18
46935,5283,2,2025-06-25
46936,1253,8,2025-01-05
46937,4524,14,2024-09-07
46938,3574,11,2024-09-16
46939,8017,18,2026-07-01
46940,3074,18,2025-09-15
46941,6896,18,2024-12-22
46942,8195,20,2025-02-05
46943,1726,5,2025-08-15
46944,7433,19,2024-11-14
46945,6012,10,2026-02-19
46946,4570,14,2026-03-16
46947,2936,2,2025-09-23
46948,183,16,2024-08-10
46949,8242,18,2025-10-11
46950,3803,11,2025-08-31
46951,1294,5,2024-12-18
46952,6046,4,2025-05-07
46953,1546,7,2024-08-01
46954,7175,14,2025-06-10
46955,3612,2,2026-03-07
46956,6749,9,2024-09-09
46957,8027,4,2025-08-25
46958,85,19,2025-05-26
46959,3677,3,2025-08-07
46960,7739,18,2025-03-20
46961,5689,5,2025-07-04
46962,10,11,2024-07-30
46963,356,19,2025-09-27
46964,7169,9,2026-06-08
46965,7315,9,2024-12-19
46966,3601,11,2026-05-04
46967,4115,16,2024-08-13
46968,1484,8,2026-05-06
46969,8634,12,2024-12-09
46970,3693,20,2025-11-20
46971,5464,3,2026-02-09
46972,7559,1,2024-10-31
46973,3300,6,2026-03-14
46974,2823,6,2025-05-08
46975,5520,8,2025-01-16
46976,7936,1,2025-09-30
46977,8127,14,2025-06-07
46978,9635,6,2024-09-26
46979,8928,9,2025-08-14
46980,7894,10,2024-11-27
46981,3993,3,2025-03-14
46982,8837,2,2025-08-12
46983,721,5,2026-03-18
46984,9450,6,2026-06-01
46985,2855,2,2026-03-22
46986,3857,12,2024-08-09
46987,5133,1,2025-12-08
46988,9866,6,2025-03-26
46989,1612,3,2024-10-06
46990,1668,14,2024-10-15
46991,3961,6,2026-03-26
46992,2408,5,2025-11-04
46993,8386,2,2025-05-30
46994,7997,1,2024-09-20
46995,6274,8,2025-07-28
46996,6018,15,2025-01-15
46997,9790,7,2024-08-11
46998,9230,20,2024-11-17
46999,5163,2,2026-03-11
47000,1239,15,2024-12-11
47001,9714,9,2025-11-10
47002,6870,18,2026-04-11
47003,2565,16,2024-09-26
47004,6580,10,2024-10-21
47005,3968,2,2025-09-15
47006,3608,1,2024-11-22
47007,8588,10,2025-09-05
47008,5256,1,2025-10-08
47009,1369,5,2024-08-10
47010,9170,18,2026-02-15
47011,9318,13,2024-11-20
47012,8454,13,2025-03-01
47013,5858,3,2025-05-24
47014,312,16,2026-06-19
47015,8934,1,2025-09-09
47016,2751,18,2024-08-12
47017,3802,15,2025-07-14
47018,250,17,2024-09-23
47019,3461,4,2025-11-10
47020,7138,11,2026-07-05
47021,5580,7,2025-10-15
47022,9967,6,2025-12-15
47023,4287,4,2024-09-30
47024,845,15,2025-11-26
47025,3138,10,2026-05-29
47026,7815,17,2025-09-15
47027,8404,12,2025-10-08
47028,3268,9,2025-11-30
47029,4157,17,2026-04-08
47030,1866,1,2026-01-19
47031,1142,8,2024-12-17
47032,7673,1,2026-05-27
47033,3352,20,2024-08-13
47034,3285,2,2026-01-09
47035,438,20,2025-01-31
47036,784,20,2026-06-23
47037,2330,11,2025-03-24
47038,8978,14,2026-01-24
47039,8045,18,2025-08-08
47040,3053,3,2025-10-16
47041,775,14,2025-12-21
47042,1042,18,2025-10-11
47043,2958,3,2025-06-10
47044,2267,12,2026-05-02
47045,5434,8,2026-02-21
47046,3844,12,2024-11-14
47047,6629,16,2025-01-13
47048,2500,18,2025-08-03
47049,6972,13,2024-08-03
47050,9480,1,2025-08-25
47051,3496,6,2024-07-19
47052,7435,6,2025-02-07
47053,9093,17,2026-02-11
47054,6608,12,2026-02-11
47055,6587,5,2025-12-13
47056,8990,19,2026-02-27
47057,8553,10,2025-06-08
47058,8466,9,2025-08-25
47059,9924,10,2024-09-12
47060,2065,2,2025-08-04
47061,3625,9,2024-09-11
47062,1839,14,2025-02-28
47063,7907,4,2025-01-29
47064,2952,6,2024-09-06
47065,7396,19,2025-05-15
47066,2814,3,2025-03-26
47067,8787,20,2024-07-18
47068,1091,7,2025-03-07
47069,7425,7,2025-05-20
47070,5791,2,2026-01-07
47071,1389,7,2024-09-06
47072,8022,3,2024-10-20
47073,5312,12,2025-05-10
47074,2497,15,2025-08-12
47075,9131,16,2025-09-21
47076,3356,20,2025-03-10
47077,4276,13,2024-10-19
47078,3885,7,2024-08-10
47079,1248,5,2024-11-23
47080,5602,15,2025-09-25
47081,8001,17,2025-06-26
47082,538,20,2026-01-07
47083,3851,13,2026-03-28
47084,7774,3,2025-09-18
47085,4088,10,2024-09-29
47086,9601,15,2026-06-21
47087,9615,17,2025-06-30
47088,9166,1,2026-06-05
47089,8719,3,2025-07-18
47090,5540,12,2026-03-24
47091,6174,2,2024-07-19
47092,5826,7,2024-08-12
47093,4380,20,2025-03-12
47094,7383,4,2024-12-05
47095,1531,10,2025-10-08
47096,4171,15,2025-06-24
47097,2495,5,2024-07-17
47098,9910,9,2025-12-13
47099,5508,5,2026-04-20
47100,5947,10,2026-03-21
47101,4713,3,2025-12-06
47102,6108,1,2025-10-29
47103,9175,3,2025-03-27
47104,3643,2,2025-11-06
47105,6548,18,2025-05-17
47106,8544,16,2026-04-24
47107,3520,9,2025-01-17
47108,1776,15,2026-03-21
47109,6840,3,2025-05-17
47110,9805,10,2026-04-12
47111,4909,1,2026-06-25
47112,7284,5,2025-09-11
47113,8497,10,2024-08-15
47114,7642,12,2024-11-23
47115,3849,18,2026-01-31
47116,8377,11,2025-08-09
47117,4452,19,2025-03-29
47118,1054,14,2025-02-22
47119,2510,2,2026-05-02
47120,117,12,2025-07-20
47121,5031,13,2025-04-10
47122,3787,14,2026-02-06
47123,2888,18,2025-04-02
47124,4972,16,2025-09-16
47125,3596,2,2024-08-04
47126,1525,11,2025-09-12
47127,6625,18,2026-01-22
47128,4411,15,2025-03-04
47129,8104,14,2025-04-17
47130,8164,12,2025-07-12
47131,3910,9,2024-11-06
47132,7382,5,2025-08-11
47133,9078,9,2025-12-16
47134,8112,3,2025-04-23
47135,7698,3,2026-01-21
47136,3179,3,2026-01-28
47137,6104,9,2025-12-23
47138,2434,6,2025-06-07
47139,3963,8,2025-07-26
47140,3551,1,2025-07-17
47141,3653,2,2024-09-26
47142,5933,8,2025-10-25
47143,9703,16,2025-01-25
47144,4828,7,2025-03-18
47145,3592,11,2026-05-21
47146,9518,6,2025-03-03
47147,2465,17,2024-11-19
47148,8982,2,2024-08-22
47149,4606,14,2025-05-14
47150,3384,2,2026-02-03
47151,3893,7,2026-03-27
47152,311,12,2026-04-01
47153,9468,18,2025-01-19
47154,590,15,2026-05-28
47155,1196,18,2025-04-01
47156,3681,19,2026-03-19
47157,5521,10,2025-08-26
47158,6732,11,2025-04-02
47159,1869,15,2026-06-10
47160,9665,20,2025-04-11
47161,1635,15,2025-02-06
47162,2925,5,2024-10-30
47163,8671,12,2024-12-11
47164,9134,16,2025-11-05
47165,6900,9,2026-02-09
47166,2207,15,2025-04-04
47167,5777,8,2025-06-21
47168,3554,15,2025-12-31
47169,9476,17,2026-03-29
47170,8440,12,2024-08-13
47171,1549,1,2025-07-10
47172,113,12,2024-09-26
47173,3961,17,2024-08-24
47174,5010,2,2026-06-09
47175,7192,6,2025-12-15
47176,7247,1,2025-07-03
47177,4952,1,2025-11-13
47178,1078,1,2025-12-01
47179,8689,20,2024-11-05
47180,6279,5,2025-02-22
47181,8560,10,2025-06-07
47182,3532,5,2025-01-12
47183,7230,15,2024-12-01
47184,8394,1,2025-12-26
47185,6443,20,2026-05-21
47186,546,20,2026-06-20
47187,9967,16,2026-04-24
47188,8188,12,2025-05-10
47189,3558,18,2026-04-15
47190,9379,6,2025-07-15
47191,4297,19,2025-12-11
47192,6703,12,2026-01-26
47193,3988,3,2026-01-02
47194,4506,6,2026-06-28
47195,5946,12,2025-11-07
47196,2552,7,2025-04-23
47197,4517,4,2026-01-08
47198,357,2,2024-10-16
47199,4206,8,2025-03-29
47200,6267,18,2024-11-17
47201,5494,2,2024-12-10
47202,1270,10,2024-07-18
47203,2901,3,2024-07-22
47204,9678,17,2025-12-11
47205,3984,3,2026-02-27
47206,1039,2,2026-07-10
47207,8694,13,2026-01-19
47208,4895,6,2026-02-03
47209,1621,5,2025-02-09
47210,8315,4,2026-03-18
47211,5738,6,2025-10-01
47212,491,19,2024-09-03
47213,8216,20,2024-09-02
47214,3793,16,2025-03-17
47215,5379,10,2025-04-12
47216,1629,4,2024-09-06
47217,4402,16,2024-11-05
47218,642,20,2025-07-17
47219,7120,8,2025-10-16
47220,95,2,2026-03-13
47221,1151,20,2026-05-08
47222,6400,14,2026-03-30
47223,4758,15,2026-03-03
47224,3971,5,2024-12-30
47225,5856,7,2026-04-15
47226,2100,3,2025-08-15
47227,8149,8,2025-06-29
47228,4573,5,2025-05-14
47229,5595,18,2024-10-17
47230,7547,5,2024-11-28
47231,6742,2,2026-01-23
47232,4094,9,2026-02-14
47233,1858,6,2026-02-04
47234,7420,1,2025-04-27
47235,553,10,2026-07-05
47236,5898,2,2025-08-09
47237,1092,7,2025-12-04
47238,1376,10,2025-04-12
47239,2867,19,2026-07-04
47240,9542,8,2025-11-20
47241,4048,5,2026-02-05
47242,9104,6,2024-11-29
47243,2015,6,2026-04-11
47244,9983,20,2026-05-16
47245,5940,8,2026-06-01
47246,5175,12,2025-10-02
47247,390,17,2026-03-10
47248,7746,8,2024-07-16
47249,1058,5,2024-09-12
47250,9507,6,2026-01-12
47251,9318,13,2025-12-09
47252,6165,16,2024-08-29
47253,5667,19,2024-10-16
47254,3094,12,2024-10-23
47255,4891,3,2024-10-13
47256,7869,18,2026-06-14
47257,5907,16,2024-09-06
47258,2631,18,2024-07-28
47259,5492,3,2025-11-01
47260,7703,9,2024-08-14
47261,1438,9,2026-06-19
47262,7803,7,2025-06-26
47263,6189,2,2026-04-17
47264,147,17,2024-08-02
47265,5186,18,2024-08-05
47266,1551,8,2025-04-04
47267,1939,9,2026-02-24
47268,9461,18,2024-07-26
47269,512,19,2024-10-09
47270,4925,15,2026-03-14
47271,5074,17,2025-02-16
47272,8888,13,2026-06-09
47273,2871,8,2024-11-25
47274,7418,16,2025-01-05
47275,7962,4,2025-09-23
47276,5754,7,2026-07-05
47277,5690,11,2025-02-27
47278,5200,13,2025-06-12
47279,3478,20,2026-01-02
47280,120,14,2024-12-13
47281,6572,18,2025-05-30
47282,9799,8,2025-04-14
47283,8042,11,2026-03-10
47284,2047,17,2024-09-21
47285,8142,6,2026-01-13
47286,3765,18,2026-02-18
47287,3939,7,2025-11-13
47288,8270,20,2026-01-12
47289,5766,7,2025-12-06
47290,7311,12,2026-04-07
47291,2020,16,2025-02-07
47292,2466,15,2025-06-25
47293,837,7,2025-03-20
47294,8008,16,2024-10-15
47295,6935,16,2024-09-28
47296,847,13,2026-04-20
47297,1361,2,2024-12-26
47298,7973,2,2026-04-14
47299,6561,19,2024-08-16
47300,5263,13,2025-09-21
47301,8426,19,2026-01-09
47302,7599,1,2025-04-01
47303,9097,6,2025-06-17
47304,4792,1,2026-01-31
47305,1966,10,2025-10-28
47306,9117,6,2024-11-02
47307,4671,16,2026-05-25
47308,5461,1,2025-04-17
47309,9388,1,2025-12-08
47310,1801,5,2025-09-03
47311,6601,12,2025-06-29
47312,9821,20,2025-07-23
47313,7815,15,2025-08-27
47314,8538,12,2025-05-18
47315,9081,20,2025-06-25
47316,1520,3,2025-12-08
47317,6658,16,2025-12-18
47318,7582,13,2025-12-30
47319,4709,1,2026-07-01
47320,8704,8,2024-09-24
47321,1794,15,2024-12-27
47322,8673,19,2026-02-21
47323,7207,7,2025-04-25
47324,1285,2,2026-04-14
47325,4056,5,2025-03-07
47326,2287,1,2025-07-07
47327,2152,19,2024-11-05
47328,3999,10,2025-12-03
47329,640,20,2026-02-03
47330,9837,14,2024-09-05
47331,4491,15,2026-05-04
47332,8982,18,2025-08-08
47333,2283,15,2025-10-13
47334,1417,6,2025-03-22
47335,1562,15,2024-10-10
47336,468,19,2025-12-26
47337,5178,15,2025-08-06
47338,6251,5,2025-07-30
47339,6687,2,2024-09-29
47340,3927,18,2024-12-13
47341,3079,17,2025-11-29
47342,8970,7,2025-03-31
47343,6962,5,2025-01-02
47344,8397,16,2024-10-01
47345,2235,10,2025-12-25
47346,5121,18,2024-09-21
47347,8410,5,2025-04-01
47348,5948,20,2025-09-26
47349,2530,1,2024-10-06
47350,1515,15,2025-10-03
47351,4636,16,2024-07-23
47352,8949,2,2025-09-27
47353,4613,14,2025-12-16
47354,2721,15,2026-01-23
47355,4190,1,2025-05-29
47356,6888,6,2026-04-29
47357,3879,10,2025-11-07
47358,9084,16,2026-06-02
47359,8330,6,2024-10-14
47360,1994,15,2024-11-30
47361,2180,20,2024-07-18
47362,2147,6,2025-05-03
47363,6708,12,2026-04-09
47364,1557,17,2025-11-24
47365,3275,13,2025-07-19
47366,4431,13,2026-07-12
47367,5918,4,2026-01-12
47368,703,7,2025-10-30
47369,814,14,2025-04-16
47370,4483,16,2024-11-07
47371,8082,12,2025-05-11
47372,8161,18,2026-01-16
47373,945,14,2025-04-05
47374,8587,13,2024-08-31
47375,9931,16,2025-09-04
47376,4838,10,2025-06-15
47377,7973,14,2025-03-30
47378,8539,9,2025-01-30
47379,7420,13,2026-04-05
47380,9108,15,2025-07-08
47381,1583,2,2026-06-07
47382,4218,18,2024-07-13
47383,9112,1,2025-06-15
47384,7392,19,2026-05-01
47385,295,11,2024-09-06
47386,4629,5,2026-07-09
47387,7369,5,2026-06-04
47388,2268,19,2026-02-18
47389,8985,7,2024-09-17
47390,6533,1,2025-05-28
47391,1059,13,2025-11-21
47392,964,4,2026-04-28
47393,3728,5,2025-06-10
47394,8380,12,2025-06-02
47395,4293,6,2025-09-29
47396,9211,12,2025-07-18
47397,7772,17,2026-06-22
47398,1911,16,2026-02-08
47399,2872,6,2025-04-09
47400,8327,19,2025-05-12
47401,9887,6,2026-04-23
47402,3368,5,2026-02-27
47403,238,1,2025-06-22
47404,6050,4,2024-09-08
47405,1044,20,2025-02-25
47406,9871,9,2026-01-23
47407,7295,3,2025-12-16
47408,8222,15,2025-02-16
47409,5457,3,2024-07-22
47410,4347,9,2024-08-21
47411,8293,8,2026-01-08
47412,4290,16,2025-01-09
47413,8583,18,2026-02-03
47414,43,17,2026-02-22
47415,2105,18,2026-01-28
47416,8086,14,2024-11-12
47417,5512,9,2025-11-12
47418,5315,6,2024-08-01
47419,7331,3,2025-01-03
47420,3289,19,2026-02-16
47421,8132,20,2025-01-23
47422,3643,17,2024-11-28
47423,5868,18,2025-01-06
47424,400,16,2024-10-20
47425,1349,3,2025-09-26
47426,6795,20,2024-09-05
47427,4921,18,2026-06-20
47428,4157,10,2026-03-04
47429,799,11,2026-02-20
47430,9680,4,2025-09-27
47431,8326,11,2024-08-11
47432,2283,9,2026-03-06
47433,3215,4,2024-12-15
47434,3455,8,2026-07-08
47435,7144,8,2026-04-06
47436,992,14,2024-12-14
47437,4275,12,2026-06-04
47438,1581,8,2024-12-12
47439,1068,10,2025-10-18
47440,8587,16,2025-04-03
47441,8119,10,2025-06-03
47442,9176,9,2025-05-03
47443,1298,1,2024-11-28
47444,3791,9,2025-08-30
47445,1032,10,2025-11-22
47446,8381,17,2024-08-26
47447,5295,10,2025-10-23
47448,214,8,2024-09-21
47449,2676,17,2026-06-24
47450,6575,18,2024-09-06
47451,5050,7,2026-05-27
47452,9265,4,2025-02-22
47453,6392,18,2025-08-10
47454,6478,5,2025-05-02
47455,1696,10,2024-12-08
47456,1549,14,2025-12-09
47457,9748,20,2025-02-07
47458,7669,14,2024-12-20
47459,1474,17,2025-12-05
47460,1352,8,2026-03-03
47461,8026,10,2026-05-18
47462,288,10,2024-08-22
47463,7775,2,2024-12-28
47464,2059,10,2026-06-08
47465,3467,1,2024-11-15
47466,9651,11,2024-09-29
47467,2902,14,2025-02-23
47468,2671,17,2025-05-17
47469,8354,13,2025-04-14
47470,2301,11,2025-10-06
47471,9881,9,2025-03-22
47472,290,18,2024-12-06
47473,4511,15,2026-04-24
47474,1599,18,2024-08-15
47475,5485,16,2025-09-01
47476,8432,8,2025-07-30
47477,3180,14,2025-08-08
47478,9666,8,2026-06-12
47479,6449,3,2026-06-05
47480,7732,18,2025-03-20
47481,7119,4,2025-12-11
47482,6414,7,2026-02-12
47483,7384,7,2024-07-12
47484,8993,4,2026-03-11
47485,3126,10,2026-01-20
47486,3882,11,2025-03-31
47487,2775,7,2025-12-19
47488,8037,8,2025-12-13
47489,7442,5,2026-01-07
47490,8615,11,2024-08-30
47491,8267,5,2024-12-01
47492,2932,12,2025-04-07
47493,8334,3,2026-05-18
47494,1109,12,2026-03-21
47495,7007,14,2025-04-02
47496,3466,3,2026-07-01
